Data,Zamkniecie,Najwyzszy,Najnizszy
2020-04-02,312.08,312.08,312.08
2020-04-03,309.06,309.06,309.06
2020-04-06,320.58,320.58,320.58
2020-04-07,326.61,326.61,326.61
2020-04-08,326.67,326.67,326.67
2020-04-09,331.8,331.8,331.8
2020-04-14,333.91,333.91,333.91
2020-04-15,323.06,323.06,323.06
2020-04-16,324.92,324.92,324.92
2020-04-17,333.47,333.47,333.47
2020-04-20,335.7,335.7,335.7
2020-04-21,324.31,324.31,324.31
2020-04-22,330.14,330.14,330.14
2020-04-23,333.24,333.24,333.24
2020-04-24,329.59,329.59,329.59
2020-04-27,335.44,335.44,335.44
2020-04-28,341.09,341.09,341.09
2020-04-29,347.06,347.06,347.06
2020-04-30,340.03,340.03,340.03
2020-05-01,337.39,337.39,337.39
2020-05-04,328.44,328.44,328.44
2020-05-05,335.5,335.5,335.5
2020-05-06,334.34,334.34,334.34
2020-05-07,337.98,337.98,337.98
2020-05-08,341.05,341.05,341.05
2020-05-11,339.7,339.7,339.7
2020-05-12,340.57,340.57,340.57
2020-05-13,333.97,333.97,333.97
2020-05-14,326.71,326.71,326.71
2020-05-15,328.24,328.24,328.24
2020-05-18,341.59,341.59,341.59
2020-05-19,339.49,339.49,339.49
2020-05-20,342.82,342.82,342.82
2020-05-21,340.26,340.26,340.26
2020-05-22,340.17,340.17,340.17
2020-05-25,345.18,345.18,345.18
2020-05-26,348.92,348.92,348.92
2020-05-27,349.75,349.75,349.75
2020-05-28,355.47,355.47,355.47
2020-05-29,350.36,350.36,350.36
2020-06-01,354.2,354.2,354.2
2020-06-02,359.77,359.77,359.77
2020-06-03,368.92,368.92,368.92
2020-06-04,366.25,366.25,366.25
2020-06-05,375.32,375.32,375.32
2020-06-08,374.12,374.12,374.12
2020-06-09,369.54,369.54,369.54
2020-06-10,368.15,368.15,368.15
2020-06-11,353.07,353.07,353.07
2020-06-12,354.06,354.06,354.06
2020-06-15,353.09,353.09,353.09
2020-06-16,363.33,363.33,363.33
2020-06-17,366.02,366.02,366.02
2020-06-18,363.41,363.41,363.41
2020-06-19,365.46,365.46,365.46
2020-06-22,362.7,362.7,362.7
2020-06-23,367.4,367.4,367.4
2020-06-24,357.17,357.17,357.17
2020-06-25,359.74,359.74,359.74
2020-06-26,358.32,358.32,358.32
2020-06-29,359.89,359.89,359.89
2020-06-30,360.34,360.34,360.34
2020-07-01,361.19,361.19,361.19
2020-07-02,368.29,368.29,368.29
2020-07-03,365.43,365.43,365.43
2020-07-06,371.21,371.21,371.21
2020-07-07,368.96,368.96,368.96
2020-07-08,366.48,366.48,366.48
2020-07-09,363.64,363.64,363.64
2020-07-10,366.83,366.83,366.83
2020-07-13,370.5,370.5,370.5
2020-07-14,367.4,367.4,367.4
2020-07-15,373.87,373.87,373.87
2020-07-16,372.13,372.13,372.13
2020-07-17,372.71,372.71,372.71
2020-07-20,375.51,375.51,375.51
2020-07-21,376.7,376.7,376.7
2020-07-22,373.44,373.44,373.44
2020-07-23,373.65,373.65,373.65
2020-07-24,367.29,367.29,367.29
2020-07-27,366.15,366.15,366.15
2020-07-28,367.68,367.68,367.68
2020-07-29,367.45,367.45,367.45
2020-07-30,359.52,359.52,359.52
2020-07-31,356.33,356.33,356.33
2020-08-03,363.64,363.64,363.64
2020-08-04,363.39,363.39,363.39
2020-08-05,365.16,365.16,365.16
2020-08-06,362.49,362.49,362.49
2020-08-07,363.55,363.55,363.55
2020-08-10,364.65,364.65,364.65
2020-08-11,370.76,370.76,370.76
2020-08-12,374.88,374.88,374.88
2020-08-13,372.53,372.53,372.53
2020-08-14,368.07,368.07,368.07
2020-08-17,369.26,369.26,369.26
2020-08-18,367.18,367.18,367.18
2020-08-19,369.58,369.58,369.58
2020-08-20,365.64,365.64,365.64
2020-08-21,365.09,365.09,365.09
2020-08-24,370.85,370.85,370.85
2020-08-25,369.75,369.75,369.75
2020-08-26,373.12,373.12,373.12
2020-08-27,370.72,370.72,370.72
2020-08-28,368.8,368.8,368.8
2020-08-31,366.51,366.51,366.51
2020-09-01,365.23,365.23,365.23
2020-09-02,371.28,371.28,371.28
2020-09-03,366.08,366.08,366.08
2020-09-04,361.93,361.93,361.93
2020-09-07,367.97,367.97,367.97
2020-09-08,363.75,363.75,363.75
2020-09-09,369.65,369.65,369.65
2020-09-10,367.48,367.48,367.48
2020-09-11,367.96,367.96,367.96
2020-09-14,368.51,368.51,368.51
2020-09-15,370.96,370.96,370.96
2020-09-16,373.13,373.13,373.13
2020-09-17,371.23,371.23,371.23
2020-09-18,368.78,368.78,368.78
2020-09-21,356.82,356.82,356.82
2020-09-22,357.55,357.55,357.55
2020-09-23,359.53,359.53,359.53
2020-09-24,355.85,355.85,355.85
2020-09-25,355.51,355.51,355.51
2020-09-28,363.39,363.39,363.39
2020-09-29,361.49,361.49,361.49
2020-09-30,361.09,361.09,361.09
2020-10-01,361.8,361.8,361.8
2020-10-02,362.69,362.69,362.69
2020-10-05,365.63,365.63,365.63
2020-10-06,365.88,365.88,365.88
2020-10-07,365.45,365.45,365.45
2020-10-08,368.31,368.31,368.31
2020-10-09,370.35,370.35,370.35
2020-10-12,373.0,373.0,373.0
2020-10-13,370.96,370.96,370.96
2020-10-14,370.62,370.62,370.62
2020-10-15,362.91,362.91,362.91
2020-10-16,367.48,367.48,367.48
2020-10-19,366.81,366.81,366.81
2020-10-20,365.51,365.51,365.51
2020-10-21,360.79,360.79,360.79
2020-10-22,360.27,360.27,360.27
2020-10-23,362.5,362.5,362.5
2020-10-26,355.95,355.95,355.95
2020-10-27,352.58,352.58,352.58
2020-10-28,342.17,342.17,342.17
2020-10-29,341.76,341.76,341.76
2020-10-30,342.36,342.36,342.36
2020-11-02,347.86,347.86,347.86
2020-11-03,356.01,356.01,356.01
2020-11-04,363.31,363.31,363.31
2020-11-05,367.12,367.12,367.12
2020-11-06,366.4,366.4,366.4
2020-11-09,380.99,380.99,380.99
2020-11-10,384.42,384.42,384.42
2020-11-11,388.56,388.56,388.56
2020-11-12,385.16,385.16,385.16
2020-11-13,385.18,385.18,385.18
2020-11-16,389.74,389.74,389.74
2020-11-17,388.82,388.82,388.82
2020-11-18,390.54,390.54,390.54
2020-11-19,387.6,387.6,387.6
2020-11-20,389.61,389.61,389.61
2020-11-23,388.84,388.84,388.84
2020-11-24,392.39,392.39,392.39
2020-11-25,392.09,392.09,392.09
2020-11-26,391.63,391.63,391.63
2020-11-27,393.23,393.23,393.23
2020-11-30,389.36,389.36,389.36
2020-12-01,391.9,391.9,391.9
2020-12-02,391.69,391.69,391.69
2020-12-03,391.72,391.72,391.72
2020-12-04,394.04,394.04,394.04
2020-12-07,392.84,392.84,392.84
2020-12-08,393.64,393.64,393.64
2020-12-09,394.9,394.9,394.9
2020-12-10,393.15,393.15,393.15
2020-12-11,390.12,390.12,390.12
2020-12-14,391.85,391.85,391.85
2020-12-15,392.84,392.84,392.84
2020-12-16,396.08,396.08,396.08
2020-12-17,397.28,397.28,397.28
2020-12-18,395.9,395.9,395.9
2020-12-21,386.69,386.69,386.69
2020-12-22,391.25,391.25,391.25
2020-12-23,395.49,395.49,395.49
2020-12-24,395.98,395.98,395.98
2020-12-25,395.98,395.98,395.98
2020-12-28,398.58,398.58,398.58
2020-12-29,401.61,401.61,401.61
2020-12-30,400.25,400.25,400.25
2020-12-31,399.03,399.03,399.03
2021-01-01,400.25,400.25,400.25
2021-01-04,401.69,401.69,401.69
2021-01-05,400.94,400.94,400.94
2021-01-06,406.41,406.41,406.41
2021-01-07,408.49,408.49,408.49
2021-01-08,411.17,411.17,411.17
2021-01-11,408.41,408.41,408.41
2021-01-12,408.61,408.61,408.61
2021-01-13,409.07,409.07,409.07
2021-01-14,412.0,412.0,412.0
2021-01-15,407.85,407.85,407.85
2021-01-18,408.68,408.68,408.68
2021-01-19,407.92,407.92,407.92
2021-01-20,410.84,410.84,410.84
2021-01-21,410.89,410.89,410.89
2021-01-22,408.54,408.54,408.54
2021-01-25,405.13,405.13,405.13
2021-01-26,407.7,407.7,407.7
2021-01-27,402.98,402.98,402.98
2021-01-28,403.39,403.39,403.39
2021-01-29,395.85,395.85,395.85
2021-02-01,400.77,400.77,400.77
2021-02-02,405.92,405.92,405.92
2021-02-03,407.27,407.27,407.27
2021-02-04,409.54,409.54,409.54
2021-02-05,409.54,409.54,409.54
2021-02-08,410.78,410.78,410.78
2021-02-09,410.42,410.42,410.42
2021-02-10,409.47,409.47,409.47
2021-02-11,411.35,411.35,411.35
2021-02-12,414.0,414.0,414.0
2021-02-15,419.47,419.47,419.47
2021-02-16,419.2,419.2,419.2
2021-02-17,416.1,416.1,416.1
2021-02-18,412.7,412.7,412.7
2021-02-19,414.88,414.88,414.88
2021-02-22,413.06,413.06,413.06
2021-02-23,411.32,411.32,411.32
2021-02-24,413.21,413.21,413.21
2021-02-25,411.73,411.73,411.73
2021-02-26,404.99,404.99,404.99
2021-03-02,413.23,413.23,413.23
2021-03-03,413.42,413.42,413.42
2021-03-04,411.91,411.91,411.91
2021-03-05,408.68,408.68,408.68
2021-03-08,417.25,417.25,417.25
2021-03-09,420.41,420.41,420.41
2021-03-10,422.11,422.11,422.11
2021-03-11,424.17,424.17,424.17
2021-03-12,423.08,423.08,423.08
2021-03-15,423.08,423.08,423.08
2021-03-16,426.82,426.82,426.82
2021-03-17,424.91,424.91,424.91
2021-03-18,426.59,426.59,426.59
2021-03-19,423.35,423.35,423.35
2021-03-22,424.17,424.17,424.17
2021-03-23,423.31,423.31,423.31
2021-03-24,423.39,423.39,423.39
2021-03-25,423.08,423.08,423.08
2021-03-26,426.93,426.93,426.93
2021-03-29,427.61,427.61,427.61
2021-03-30,430.65,430.65,430.65
2021-03-31,429.6,429.6,429.6
2021-04-01,432.22,432.22,432.22
2021-04-05,429.6,429.6,429.6
2021-04-06,435.26,435.26,435.26
2021-04-07,434.32,434.32,434.32
2021-04-08,436.86,436.86,436.86
2021-04-09,437.23,437.23,437.23
2021-04-12,435.24,435.24,435.24
2021-04-13,435.75,435.75,435.75
2021-04-14,436.57,436.57,436.57
2021-04-15,438.55,438.55,438.55
2021-04-16,442.49,442.49,442.49
2021-04-19,442.18,442.18,442.18
2021-04-20,433.8,433.8,433.8
2021-04-21,436.64,436.64,436.64
2021-04-22,439.63,439.63,439.63
2021-04-23,439.04,439.04,439.04
2021-04-26,440.2,440.2,440.2
2021-04-27,439.85,439.85,439.85
2021-04-28,439.92,439.92,439.92
2021-04-29,438.77,438.77,438.77
2021-04-30,437.39,437.39,437.39
2021-05-03,439.92,439.92,439.92
2021-05-04,433.65,433.65,433.65
2021-05-05,441.55,441.55,441.55
2021-05-06,441.02,441.02,441.02
2021-05-07,444.93,444.93,444.93
2021-05-10,445.39,445.39,445.39
2021-05-11,436.61,436.61,436.61
2021-05-12,437.93,437.93,437.93
2021-05-13,437.32,437.32,437.32
2021-05-14,442.53,442.53,442.53
2021-05-17,442.29,442.29,442.29
2021-05-18,443.04,443.04,443.04
2021-05-19,436.34,436.34,436.34
2021-05-20,441.9,441.9,441.9
2021-05-21,444.44,444.44,444.44
2021-05-24,445.07,445.07,445.07
2021-05-25,445.2,445.2,445.2
2021-05-26,445.22,445.22,445.22
2021-05-27,446.44,446.44,446.44
2021-05-28,448.98,448.98,448.98
2021-05-31,446.76,446.76,446.76
2021-06-01,450.1,450.1,450.1
2021-06-02,451.34,451.34,451.34
2021-06-03,450.79,450.79,450.79
2021-06-04,452.57,452.57,452.57
2021-06-07,453.56,453.56,453.56
2021-06-08,454.01,454.01,454.01
2021-06-09,454.44,454.44,454.44
2021-06-10,454.56,454.56,454.56
2021-06-11,457.51,457.51,457.51
2021-06-14,458.32,458.32,458.32
2021-06-15,458.81,458.81,458.81
2021-06-16,459.86,459.86,459.86
2021-06-17,459.33,459.33,459.33
2021-06-18,452.05,452.05,452.05
2021-06-21,455.23,455.23,455.23
2021-06-22,456.42,456.42,456.42
2021-06-23,453.1,453.1,453.1
2021-06-24,457.04,457.04,457.04
2021-06-25,457.63,457.63,457.63
2021-06-28,454.94,454.94,454.94
2021-06-29,456.37,456.37,456.37
2021-06-30,452.84,452.84,452.84
2021-07-01,455.63,455.63,455.63
2021-07-02,456.81,456.81,456.81
2021-07-05,458.36,458.36,458.36
2021-07-06,455.98,455.98,455.98
2021-07-07,459.53,459.53,459.53
2021-07-08,451.61,451.61,451.61
2021-07-09,457.67,457.67,457.67
2021-07-12,460.83,460.83,460.83
2021-07-13,460.96,460.96,460.96
2021-07-14,460.56,460.56,460.56
2021-07-15,456.2,456.2,456.2
2021-07-16,454.74,454.74,454.74
2021-07-19,444.29,444.29,444.29
2021-07-20,446.61,446.61,446.61
2021-07-21,453.97,453.97,453.97
2021-07-22,456.53,456.53,456.53
2021-07-23,461.51,461.51,461.51
2021-07-26,461.14,461.14,461.14
2021-07-27,458.65,458.65,458.65
2021-07-28,461.7,461.7,461.7
2021-07-29,463.84,463.84,463.84
2021-07-30,461.74,461.74,461.74
2021-08-02,464.45,464.45,464.45
2021-08-03,465.38,465.38,465.38
2021-08-04,468.22,468.22,468.22
2021-08-05,469.96,469.96,469.96
2021-08-06,469.97,469.97,469.97
2021-08-09,470.68,470.68,470.68
2021-08-10,472.32,472.32,472.32
2021-08-11,474.32,474.32,474.32
2021-08-12,474.84,474.84,474.84
2021-08-13,475.83,475.83,475.83
2021-08-16,473.45,473.45,473.45
2021-08-17,473.78,473.78,473.78
2021-08-18,474.42,474.42,474.42
2021-08-19,467.24,467.24,467.24
2021-08-20,468.8,468.8,468.8
2021-08-23,471.88,471.88,471.88
2021-08-24,471.79,471.79,471.79
2021-08-25,471.84,471.84,471.84
2021-08-26,470.34,470.34,470.34
2021-08-27,472.34,472.34,472.34
2021-08-30,472.68,472.68,472.68
2021-08-31,470.88,470.88,470.88
2021-09-01,473.12,473.12,473.12
2021-09-02,474.6,474.6,474.6
2021-09-03,471.93,471.93,471.93
2021-09-06,475.19,475.19,475.19
2021-09-07,472.87,472.87,472.87
2021-09-08,467.87,467.87,467.87
2021-09-09,467.57,467.57,467.57
2021-09-10,466.34,466.34,466.34
2021-09-13,467.69,467.69,467.69
2021-09-14,467.65,467.65,467.65
2021-09-15,463.91,463.91,463.91
2021-09-16,465.95,465.95,465.95
2021-09-17,461.84,461.84,461.84
2021-09-20,454.12,454.12,454.12
2021-09-21,458.68,458.68,458.68
2021-09-22,463.2,463.2,463.2
2021-09-23,467.5,467.5,467.5
2021-09-24,463.29,463.29,463.29
2021-09-27,462.42,462.42,462.42
2021-09-28,452.35,452.35,452.35
2021-09-29,455.03,455.03,455.03
2021-09-30,454.81,454.81,454.81
2021-10-01,452.9,452.9,452.9
2021-10-04,450.77,450.77,450.77
2021-10-05,456.03,456.03,456.03
2021-10-06,451.33,451.33,451.33
2021-10-07,458.57,458.57,458.57
2021-10-08,457.29,457.29,457.29
2021-10-11,457.53,457.53,457.53
2021-10-12,457.21,457.21,457.21
2021-10-13,460.39,460.39,460.39
2021-10-14,465.92,465.92,465.92
2021-10-15,469.39,469.39,469.39
2021-10-18,467.04,467.04,467.04
2021-10-19,468.58,468.58,468.58
2021-10-20,470.07,470.07,470.07
2021-10-21,469.71,469.71,469.71
2021-10-22,471.88,471.88,471.88
2021-10-25,472.21,472.21,472.21
2021-10-26,475.74,475.74,475.74
2021-10-27,474.04,474.04,474.04
2021-10-28,475.16,475.16,475.16
2021-10-29,475.51,475.51,475.51
2021-11-01,478.87,478.87,478.87
2021-11-02,479.53,479.53,479.53
2021-11-03,481.22,481.22,481.22
2021-11-04,483.21,483.21,483.21
2021-11-05,483.44,483.44,483.44
2021-11-08,483.61,483.61,483.61
2021-11-09,482.71,482.71,482.71
2021-11-10,483.76,483.76,483.76
2021-11-11,485.29,485.29,485.29
2021-11-12,486.75,486.75,486.75
2021-11-15,488.43,488.43,488.43
2021-11-16,489.27,489.27,489.27
2021-11-17,489.95,489.95,489.95
2021-11-18,487.7,487.7,487.7
2021-11-19,486.08,486.08,486.08
2021-11-22,485.46,485.46,485.46
2021-11-23,479.25,479.25,479.25
2021-11-24,479.69,479.69,479.69
2021-11-25,481.72,481.72,481.72
2021-11-26,464.05,464.05,464.05
2021-11-29,467.24,467.24,467.24
2021-11-30,462.96,462.96,462.96
2021-12-01,470.86,470.86,470.86
2021-12-02,465.44,465.44,465.44
2021-12-03,462.77,462.77,462.77
2021-12-06,468.71,468.71,468.71
2021-12-07,480.18,480.18,480.18
2021-12-08,477.36,477.36,477.36
2021-12-09,476.99,476.99,476.99
2021-12-10,475.56,475.56,475.56
2021-12-13,473.53,473.53,473.53
2021-12-14,469.56,469.56,469.56
2021-12-15,470.76,470.76,470.76
2021-12-16,476.56,476.56,476.56
2021-12-17,473.9,473.9,473.9
2021-12-20,467.35,467.35,467.35
2021-12-21,473.99,473.99,473.99
2021-12-22,478.36,478.36,478.36
2021-12-23,483.01,483.01,483.01
2021-12-24,482.51,482.51,482.51
2021-12-27,485.49,485.49,485.49
2021-12-28,488.5,488.5,488.5
2021-12-29,487.98,487.98,487.98
2021-12-30,488.71,488.71,488.71
2021-12-31,487.8,487.8,487.8
2022-01-03,489.99,489.99,489.99
2022-01-04,494.02,494.02,494.02
2022-01-05,494.35,494.35,494.35
2022-01-06,488.16,488.16,488.16
2022-01-07,486.25,486.25,486.25
2022-01-10,479.04,479.04,479.04
2022-01-11,483.08,483.08,483.08
2022-01-12,486.2,486.2,486.2
2022-01-13,486.05,486.05,486.05
2022-01-14,481.16,481.16,481.16
2022-01-17,484.51,484.51,484.51
2022-01-18,479.79,479.79,479.79
2022-01-19,480.9,480.9,480.9
2022-01-20,483.35,483.35,483.35
2022-01-21,474.44,474.44,474.44
2022-01-24,456.36,456.36,456.36
2022-01-25,459.59,459.59,459.59
2022-01-26,467.31,467.31,467.31
2022-01-27,470.33,470.33,470.33
2022-01-28,465.55,465.55,465.55
2022-01-31,468.88,468.88,468.88
2022-02-01,474.86,474.86,474.86
2022-02-02,477.01,477.01,477.01
2022-02-03,468.63,468.63,468.63
2022-02-04,462.15,462.15,462.15
2022-02-07,465.28,465.28,465.28
2022-02-08,465.34,465.34,465.34
2022-02-09,473.33,473.33,473.33
2022-02-10,472.35,472.35,472.35
2022-02-11,469.57,469.57,469.57
2022-02-14,460.96,460.96,460.96
2022-02-15,467.56,467.56,467.56
2022-02-16,467.77,467.77,467.77
2022-02-17,464.55,464.55,464.55
2022-02-18,460.81,460.81,460.81
2022-02-21,454.81,454.81,454.81
2022-02-22,455.12,455.12,455.12
2022-02-23,453.86,453.86,453.86
2022-02-24,438.96,438.96,438.96
2022-02-25,453.53,453.53,453.53
2022-02-28,453.11,453.11,453.11
2022-03-01,442.37,442.37,442.37
2022-03-02,446.33,446.33,446.33
2022-03-03,437.36,437.36,437.36
2022-03-04,421.78,421.78,421.78
2022-03-07,417.13,417.13,417.13
2022-03-08,415.01,415.01,415.01
2022-03-09,434.45,434.45,434.45
2022-03-10,427.12,427.12,427.12
2022-03-11,431.17,431.17,431.17
2022-03-14,436.35,436.35,436.35
2022-03-15,435.12,435.12,435.12
2022-03-16,448.45,448.45,448.45
2022-03-17,450.49,450.49,450.49
2022-03-18,454.6,454.6,454.6
2022-03-21,454.79,454.79,454.79
2022-03-22,458.65,458.65,458.65
2022-03-23,454.03,454.03,454.03
2022-03-24,453.07,453.07,453.07
2022-03-25,453.55,453.55,453.55
2022-03-28,454.17,454.17,454.17
2022-03-29,462.09,462.09,462.09
2022-03-30,460.19,460.19,460.19
2022-03-31,455.86,455.86,455.86
2022-04-01,458.34,458.34,458.34
2022-04-04,462.19,462.19,462.19
2022-04-05,463.07,463.07,463.07
2022-04-06,455.97,455.97,455.97
2022-04-07,455.02,455.02,455.02
2022-04-08,460.97,460.97,460.97
2022-04-11,458.26,458.26,458.26
2022-04-12,456.65,456.65,456.65
2022-04-13,456.78,456.78,456.78
2022-04-14,459.82,459.82,459.82
2022-04-15,459.82,459.82,459.82
2022-04-19,456.28,456.28,456.28
2022-04-20,460.1,460.1,460.1
2022-04-21,461.57,461.57,461.57
2022-04-22,453.31,453.31,453.31
2022-04-25,445.11,445.11,445.11
2022-04-26,441.1,441.1,441.1
2022-04-27,444.31,444.31,444.31
2022-04-28,447.07,447.07,447.07
2022-04-29,450.39,450.39,450.39
2022-05-02,443.83,443.83,443.83
2022-05-03,446.2,446.2,446.2
2022-05-04,441.37,441.37,441.37
2022-05-05,438.26,438.26,438.26
2022-05-06,429.91,429.91,429.91
2022-05-09,417.46,417.46,417.46
2022-05-10,420.29,420.29,420.29
2022-05-11,420.29,420.29,420.29
2022-05-12,424.4,424.4,424.4
2022-05-13,433.48,433.48,433.48
2022-05-16,433.67,433.67,433.67
2022-05-17,438.97,438.97,438.97
2022-05-18,433.95,433.95,433.95
2022-05-19,427.99,427.99,427.99
2022-05-20,431.1,431.1,431.1
2022-05-23,436.54,436.54,436.54
2022-05-24,431.58,431.58,431.58
2022-05-25,434.31,434.31,434.31
2022-05-26,431.58,431.58,431.58
2022-05-27,443.93,443.93,443.93
2022-05-30,446.57,446.57,446.57
2022-05-31,443.35,443.35,443.35
2022-06-01,438.72,438.72,438.72
2022-06-02,441.23,441.23,441.23
2022-06-03,440.09,440.09,440.09
2022-06-06,444.12,444.12,444.12
2022-06-07,442.88,442.88,442.88
2022-06-08,440.37,440.37,440.37
2022-06-09,434.38,434.38,434.38
2022-06-10,422.71,422.71,422.71
2022-06-13,412.52,412.52,412.52
2022-06-14,407.32,407.32,407.32
2022-06-15,413.1,413.1,413.1
2022-06-16,402.88,402.88,402.88
2022-06-17,403.25,403.25,403.25
2022-06-20,407.14,407.14,407.14
2022-06-21,408.58,408.58,408.58
2022-06-22,405.74,405.74,405.74
2022-06-23,402.4,402.4,402.4
2022-06-24,412.93,412.93,412.93
2022-06-27,415.09,415.09,415.09
2022-06-28,416.19,416.19,416.19
2022-06-29,413.42,413.42,413.42
2022-06-30,407.2,407.2,407.2
2022-07-01,407.13,407.13,407.13
2022-07-04,409.31,409.31,409.31
2022-07-05,400.68,400.68,400.68
2022-07-06,407.34,407.34,407.34
2022-07-07,415.01,415.01,415.01
2022-07-08,417.12,417.12,417.12
2022-07-11,415.02,415.02,415.02
2022-07-12,417.04,417.04,417.04
2022-07-13,412.81,412.81,412.81
2022-07-14,406.5,406.5,406.5
2022-07-15,413.78,413.78,413.78
2022-07-18,417.63,417.63,417.63
2022-07-19,423.41,423.41,423.41
2022-07-20,422.51,422.51,422.51
2022-07-21,424.39,424.39,424.39
2022-07-22,425.71,425.71,425.71
2022-07-25,426.25,426.25,426.25
2022-07-26,426.13,426.13,426.13
2022-07-27,428.12,428.12,428.12
2022-07-28,432.77,432.77,432.77
2022-07-29,438.29,438.29,438.29
2022-08-01,437.46,437.46,437.46
2022-08-02,436.07,436.07,436.07
2022-08-03,438.29,438.29,438.29
2022-08-04,439.06,439.06,439.06
2022-08-05,435.72,435.72,435.72
2022-08-08,438.93,438.93,438.93
2022-08-09,435.98,435.98,435.98
2022-08-10,439.88,439.88,439.88
2022-08-11,440.16,440.16,440.16
2022-08-12,440.87,440.87,440.87
2022-08-15,442.35,442.35,442.35
2022-08-16,443.07,443.07,443.07
2022-08-17,439.03,439.03,439.03
2022-08-18,440.76,440.76,440.76
2022-08-19,437.36,437.36,437.36
2022-08-22,433.17,433.17,433.17
2022-08-23,431.35,431.35,431.35
2022-08-24,432.05,432.05,432.05
2022-08-25,433.36,433.36,433.36
2022-08-26,426.09,426.09,426.09
2022-08-29,422.65,422.65,422.65
2022-08-30,419.81,419.81,419.81
2022-08-31,415.12,415.12,415.12
2022-09-01,407.66,407.66,407.66
2022-09-02,415.97,415.97,415.97
2022-09-05,413.39,413.39,413.39
2022-09-06,414.38,414.38,414.38
2022-09-07,412.01,412.01,412.01
2022-09-08,414.09,414.09,414.09
2022-09-09,420.37,420.37,420.37
2022-09-12,427.75,427.75,427.75
2022-09-13,421.13,421.13,421.13
2022-09-14,417.51,417.51,417.51
2022-09-15,414.78,414.78,414.78
2022-09-16,408.24,408.24,408.24
2022-09-19,407.87,407.87,407.87
2022-09-20,403.42,403.42,403.42
2022-09-21,407.05,407.05,407.05
2022-09-22,399.76,399.76,399.76
2022-09-23,390.4,390.4,390.4
2022-09-26,388.75,388.75,388.75
2022-09-27,388.24,388.24,388.24
2022-09-28,389.41,389.41,389.41
2022-09-29,382.89,382.89,382.89
2022-09-30,387.85,387.85,387.85
2022-10-03,390.83,390.83,390.83
2022-10-04,403.03,403.03,403.03
2022-10-05,398.91,398.91,398.91
2022-10-06,396.35,396.35,396.35
2022-10-07,391.67,391.67,391.67
2022-10-10,390.12,390.12,390.12
2022-10-11,387.95,387.95,387.95
2022-10-12,385.88,385.88,385.88
2022-10-13,389.15,389.15,389.15
2022-10-14,391.31,391.31,391.31
2022-10-17,398.48,398.48,398.48
2022-10-18,399.84,399.84,399.84
2022-10-19,397.73,397.73,397.73
2022-10-20,398.77,398.77,398.77
2022-10-21,396.29,396.29,396.29
2022-10-24,401.84,401.84,401.84
2022-10-25,407.61,407.61,407.61
2022-10-26,410.31,410.31,410.31
2022-10-27,410.19,410.19,410.19
2022-10-28,410.76,410.76,410.76
2022-10-31,412.2,412.2,412.2
2022-11-01,414.61,414.61,414.61
2022-11-02,413.39,413.39,413.39
2022-11-03,409.55,409.55,409.55
2022-11-04,416.98,416.98,416.98
2022-11-07,418.34,418.34,418.34
2022-11-08,421.61,421.61,421.61
2022-11-09,420.34,420.34,420.34
2022-11-10,431.89,431.89,431.89
2022-11-11,432.26,432.26,432.26
2022-11-14,432.86,432.86,432.86
2022-11-15,434.44,434.44,434.44
2022-11-16,430.17,430.17,430.17
2022-11-17,428.38,428.38,428.38
2022-11-18,433.33,433.33,433.33
2022-11-21,433.06,433.06,433.06
2022-11-22,436.22,436.22,436.22
2022-11-23,438.82,438.82,438.82
2022-11-24,440.84,440.84,440.84
2022-11-25,440.73,440.73,440.73
2022-11-28,437.85,437.85,437.85
2022-11-29,437.29,437.29,437.29
2022-11-30,440.04,440.04,440.04
2022-12-01,443.96,443.96,443.96
2022-12-02,443.29,443.29,443.29
2022-12-05,441.47,441.47,441.47
2022-12-06,438.92,438.92,438.92
2022-12-07,436.2,436.2,436.2
2022-12-08,435.47,435.47,435.47
2022-12-09,439.13,439.13,439.13
2022-12-12,436.98,436.98,436.98
2022-12-13,442.6,442.6,442.6
2022-12-14,442.51,442.51,442.51
2022-12-15,429.91,429.91,429.91
2022-12-16,424.74,424.74,424.74
2022-12-19,425.87,425.87,425.87
2022-12-20,424.18,424.18,424.18
2022-12-21,431.44,431.44,431.44
2022-12-22,427.26,427.26,427.26
2022-12-23,427.45,427.45,427.45
2022-12-26,427.45,427.45,427.45
2022-12-27,428.0,428.0,428.0
2022-12-28,427.46,427.46,427.46
2022-12-29,430.35,430.35,430.35
2022-12-30,424.89,424.89,424.89
2023-01-03,434.18,434.18,434.18
2023-01-04,440.19,440.19,440.19
2023-01-05,439.33,439.33,439.33
2023-01-06,444.42,444.42,444.42
2023-01-09,448.35,448.35,448.35
2023-01-10,445.71,445.71,445.71
2023-01-11,447.41,447.41,447.41
2023-01-12,450.22,450.22,450.22
2023-01-13,452.54,452.54,452.54
2023-01-16,454.63,454.63,454.63
2023-01-17,456.46,456.46,456.46
2023-01-18,457.53,457.53,457.53
2023-01-19,450.45,450.45,450.45
2023-01-20,452.12,452.12,452.12
2023-01-23,454.49,454.49,454.49
2023-01-24,453.38,453.38,453.38
2023-01-25,452.07,452.07,452.07
2023-01-26,453.98,453.98,453.98
2023-01-27,455.17,455.17,455.17
2023-01-30,454.4,454.4,454.4
2023-01-31,453.21,453.21,453.21
2023-02-01,453.09,453.09,453.09
2023-02-02,459.2,459.2,459.2
